,skeleton_file,skeleton_frames,exo_file_1,exo_frames_1,exo_file_2,exo_frames_2,ego_file_2,ego_frames_2,ego_file_3,ego_frames_3
38,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_1/new_processed_skeletons.csv,2662,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_1/processed_exo_zed_1.mp4,2660,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_1/processed_exo_zed_2.mp4,2660,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_1/processed_ego_agent_2.mp4,2661,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_1/processed_ego_agent_3.mp4,2661
39,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_2/new_processed_skeletons.csv,2644,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_2/processed_exo_zed_1.mp4,2642,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_2/processed_exo_zed_2.mp4,2642,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_2/processed_ego_agent_2.mp4,2643,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_2/processed_ego_agent_3.mp4,2643
40,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_3/new_processed_skeletons.csv,2805,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_3/processed_exo_zed_1.mp4,2803,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_3/processed_exo_zed_2.mp4,2803,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_3/processed_ego_agent_2.mp4,2804,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_3/Trial_3/processed_ego_agent_3.mp4,2804
41,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_1/new_processed_skeletons.csv,4174,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_1/processed_exo_zed_1.mp4,4172,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_1/processed_exo_zed_2.mp4,4172,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_1/processed_ego_agent_2.mp4,4173,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_1/processed_ego_agent_3.mp4,4173
42,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_2/new_processed_skeletons.csv,3705,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_2/processed_exo_zed_1.mp4,3703,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_2/processed_exo_zed_2.mp4,3703,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_2/processed_ego_agent_2.mp4,3704,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_2/processed_ego_agent_3.mp4,3704
43,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_3/new_processed_skeletons.csv,3867,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_3/processed_exo_zed_1.mp4,3865,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_3/processed_exo_zed_2.mp4,3865,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_3/processed_ego_agent_2.mp4,3866,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_5/Trial_3/processed_ego_agent_3.mp4,3866
44,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_1/new_processed_skeletons.csv,3452,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_1/processed_exo_zed_1.mp4,3450,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_1/processed_exo_zed_2.mp4,3450,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_1/processed_ego_agent_2.mp4,3451,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_1/processed_ego_agent_3.mp4,3451
45,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_2/new_processed_skeletons.csv,3651,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_2/processed_exo_zed_1.mp4,3649,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_2/processed_exo_zed_2.mp4,3649,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_2/processed_ego_agent_2.mp4,3650,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_2/processed_ego_agent_3.mp4,3650
46,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_3/new_processed_skeletons.csv,3826,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_3/processed_exo_zed_1.mp4,3824,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_3/processed_exo_zed_2.mp4,3824,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_3/processed_ego_agent_2.mp4,3825,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_7/Trial_3/processed_ego_agent_3.mp4,3825
47,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_1/new_processed_skeletons.csv,7737,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_1/processed_exo_zed_1.mp4,4576,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_1/processed_exo_zed_2.mp4,4576,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_1/processed_ego_agent_2.mp4,7736,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_1/processed_ego_agent_3.mp4,7736
48,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_2/new_processed_skeletons.csv,4753,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_2/processed_exo_zed_1.mp4,4224,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_2/processed_exo_zed_2.mp4,4224,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_2/processed_ego_agent_2.mp4,4752,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_2/processed_ego_agent_3.mp4,4752
49,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_3/new_processed_skeletons.csv,4198,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_3/processed_exo_zed_1.mp4,4299,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_3/processed_exo_zed_2.mp4,4299,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_3/processed_ego_agent_2.mp4,4197,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_9/Trial_3/processed_ego_agent_3.mp4,4197
50,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_1/new_processed_skeletons.csv,2190,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_1/processed_exo_zed_1.mp4,2188,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_1/processed_exo_zed_2.mp4,2188,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_1/processed_ego_agent_2.mp4,2189,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_1/processed_ego_agent_3.mp4,2189
51,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_2/new_processed_skeletons.csv,2978,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_2/processed_exo_zed_1.mp4,2976,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_2/processed_exo_zed_2.mp4,2976,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_2/processed_ego_agent_2.mp4,2977,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_2/processed_ego_agent_3.mp4,2977
52,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_3/new_processed_skeletons.csv,3028,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_3/processed_exo_zed_1.mp4,3026,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_3/processed_exo_zed_2.mp4,3026,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_3/processed_ego_agent_2.mp4,3027,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_11/Trial_3/processed_ego_agent_3.mp4,3027
53,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_1/new_processed_skeletons.csv,7222,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_1/processed_exo_zed_1.mp4,7220,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_1/processed_exo_zed_2.mp4,7220,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_1/processed_ego_agent_2.mp4,7221,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_1/processed_ego_agent_3.mp4,7221
54,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_2/new_processed_skeletons.csv,6609,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_2/processed_exo_zed_1.mp4,6607,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_2/processed_exo_zed_2.mp4,6607,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_2/processed_ego_agent_2.mp4,3287,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_2/processed_ego_agent_3.mp4,3226
55,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_3/new_processed_skeletons.csv,4436,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_3/processed_exo_zed_1.mp4,4434,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_3/processed_exo_zed_2.mp4,4434,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_3/processed_ego_agent_2.mp4,4435,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_13/Trial_3/processed_ego_agent_3.mp4,4435
56,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_1/new_processed_skeletons.csv,2873,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_1/processed_exo_zed_1.mp4,2871,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_1/processed_exo_zed_2.mp4,2871,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_1/processed_ego_agent_2.mp4,0,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_1/processed_ego_agent_3.mp4,2794
57,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_2/new_processed_skeletons.csv,3053,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_2/processed_exo_zed_1.mp4,3051,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_2/processed_exo_zed_2.mp4,3051,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_2/processed_ego_agent_2.mp4,0,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_2/processed_ego_agent_3.mp4,2537
58,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_3/new_processed_skeletons.csv,3629,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_3/processed_exo_zed_1.mp4,3627,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_3/processed_exo_zed_2.mp4,3627,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_3/processed_ego_agent_2.mp4,0,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_3/processed_ego_agent_3.mp4,2586
59,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_4/new_processed_skeletons.csv,3918,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_4/processed_exo_zed_1.mp4,3916,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_15/Trial_4/processed_exo_zed_2.mp4,3916,,0,,0
60,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_1/new_processed_skeletons.csv,3879,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_1/processed_exo_zed_1.mp4,3877,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_1/processed_exo_zed_2.mp4,3877,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_1/processed_ego_agent_2.mp4,3878,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_1/processed_ego_agent_3.mp4,3878
61,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_2/new_processed_skeletons.csv,3290,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_2/processed_exo_zed_1.mp4,3288,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_2/processed_exo_zed_2.mp4,3288,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_2/processed_ego_agent_2.mp4,3289,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_2/processed_ego_agent_3.mp4,3289
62,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_3/new_processed_skeletons.csv,3320,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_3/processed_exo_zed_1.mp4,3318,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_3/processed_exo_zed_2.mp4,3318,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_3/processed_ego_agent_2.mp4,3319,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_17/Trial_3/processed_ego_agent_3.mp4,3319
63,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_1/new_processed_skeletons.csv,2416,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_1/processed_exo_zed_1.mp4,2414,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_1/processed_exo_zed_2.mp4,4957,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_1/processed_ego_agent_2.mp4,1972,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_1/processed_ego_agent_3.mp4,1982
64,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_2/new_processed_skeletons.csv,2845,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_2/processed_exo_zed_1.mp4,2843,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_2/processed_exo_zed_2.mp4,4715,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_2/processed_ego_agent_2.mp4,1997,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_2/processed_ego_agent_3.mp4,1974
65,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_3/new_processed_skeletons.csv,2067,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_3/processed_exo_zed_1.mp4,2065,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_3/processed_exo_zed_2.mp4,2065,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_3/processed_ego_agent_2.mp4,2066,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_3/processed_ego_agent_3.mp4,2066
66,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_4/new_processed_skeletons.csv,2075,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_4/processed_exo_zed_1.mp4,2073,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_4/processed_exo_zed_2.mp4,4218,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_4/processed_ego_agent_2.mp4,2074,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_4/processed_ego_agent_3.mp4,2074
67,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_5/new_processed_skeletons.csv,2172,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_5/processed_exo_zed_1.mp4,2170,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_5/processed_exo_zed_2.mp4,2170,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_5/processed_ego_agent_2.mp4,2171,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_19/Trial_5/processed_ego_agent_3.mp4,2171
68,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_1/new_processed_skeletons.csv,4396,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_1/processed_exo_zed_1.mp4,4394,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_1/processed_exo_zed_2.mp4,4394,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_1/processed_ego_agent_2.mp4,4395,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_1/processed_ego_agent_3.mp4,4395
69,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_2/new_processed_skeletons.csv,4560,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_2/processed_exo_zed_1.mp4,4558,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_2/processed_exo_zed_2.mp4,4558,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_2/processed_ego_agent_2.mp4,4559,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_2/processed_ego_agent_3.mp4,4559
70,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_3/new_processed_skeletons.csv,3978,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_3/processed_exo_zed_1.mp4,3976,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_3/processed_exo_zed_2.mp4,3976,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_3/processed_ego_agent_2.mp4,3977,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_21/Trial_3/processed_ego_agent_3.mp4,3977
